no of specimens in sample,date,year,season,site,plot,site_plot,site_plot_year,sampling,plant species,start time,end time,vegetation cover,floral cover,height of vegetation (cm),Achillea millefolium,Agastache foeniculum,Calendula officinalis,Leucanthemum vulgare,Leucanthemum maximum,Cichorium intybus,Coronilla varia,Cosmos bipinnatus,Daucus carota,Linum perenne,Lobularia maritima,Lotus corniculatus,Melilotus officinalis,Origanum vulgare,Papaver rhoeas,Salvia officinalis,Trifolium incarnatum,Trifolium pratense,Trifolium repens,Viola cornuta,Asclepias tuberosa,Baptisia australis,Bidens aristosa,Chamaecrista fasciculata,Chamaecrista nictitans,Eupatorium perfoliatum ,Helenium flexuosum,Lespedeza virginica,Liatris pilosa,Lupinus perennis,Monarda punctata,Penstemon laevigatus,Pycnanthemum tenuifolium,Rudbeckia hirta,Rudbeckia triloba,Sisyrinchium angustifolium ,Solidago odora,Solidago nemoralis,Symphyotrichum laeve,Tradescantia virginiana,Verbena hastata,no bee,small green metallic bee,lrg green bee,bumble bee,lrg carpenter bee,small dark bee,honey bee,Megachile,Anthidium,Species,Sex,only genus level,bee specialist,specialized on,parasitic,nesting,status,non-native bee,other species characteristics
,5/26/2017,2017,early.season,A,non-native,A_NN,A_NN_2017,hand netting,Melilotus officinalis,15:30,16:00,100,35,160,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,5/26/2017,2017,early.season,A,non-native,A_NN,A_NN_2017,hand netting,Leucanthemum vulgare,15:30,16:00,100,35,160,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,5/26/2017,2017,early.season,B,non-native,B_NN,B_NN_2017,hand netting,Trifolium repens,13:30,14:00,100,40,150,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,5/26/2017,2017,early.season,B,non-native,B_NN,B_NN_2017,hand netting,Trifolium repens,13:30,14:00,100,40,150,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,5/26/2017,2017,early.season,B,non-native,B_NN,B_NN_2017,hand netting,Trifolium repens,13:30,14:00,100,40,150,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,5/26/2017,2017,early.season,B,non-native,B_NN,B_NN_2017,hand netting,Melilotus officinalis,13:30,14:00,100,40,150,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,5/26/2017,2017,early.season,B,non-native,B_NN,B_NN_2017,hand netting,Melilotus officinalis,13:30,14:00,100,40,150,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,5/26/2017,2017,early.season,B,non-native,B_NN,B_NN_2017,hand netting,Trifolium pratense,13:30,14:00,100,40,150,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,5/26/2017,2017,early.season,B,non-native,B_NN,B_NN_2017,hand netting,Trifolium pratense,13:30,14:00,100,40,150,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,5/26/2017,2017,early.season,C,non-native,C_NN,C_NN_2017,hand netting,Papaver rhoeas,11:35,12:05,45,3.75,70,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,5/26/2017,2017,early.season,C,non-native,C_NN,C_NN_2017,hand netting,Leucanthemum vulgare,11:35,12:05,45,3.75,70,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,A,native,A_N,A_N_2017,hand netting,Asclepias tuberosa,10:15,10:45,60,7.5,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,A,native,A_N,A_N_2017,hand netting,Asclepias tuberosa,10:15,10:45,60,7.5,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,A,non-native,A_NN,A_NN_2017,hand netting,Melilotus officinalis,11:05,11:35,100,40,170,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,A,non-native,A_NN,A_NN_2017,hand netting,Melilotus officinalis,11:05,11:35,100,40,170,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,A,non-native,A_NN,A_NN_2017,hand netting,Melilotus officinalis,11:05,11:35,100,40,170,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,A,non-native,A_NN,A_NN_2017,hand netting,Melilotus officinalis,11:05,11:35,100,40,170,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,A,non-native,A_NN,A_NN_2017,hand netting,Melilotus officinalis,11:05,11:35,100,40,170,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,A,non-native,A_NN,A_NN_2017,hand netting,Melilotus officinalis,11:05,11:35,100,40,170,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,A,non-native,A_NN,A_NN_2017,hand netting,Melilotus officinalis,11:05,11:35,100,40,170,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,A,non-native,A_NN,A_NN_2017,hand netting,Melilotus officinalis,11:05,11:35,100,40,170,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,A,non-native,A_NN,A_NN_2017,hand netting,Melilotus officinalis,11:05,11:35,100,40,170,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,A,non-native,A_NN,A_NN_2017,hand netting,Melilotus officinalis,11:05,11:35,100,40,170,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,A,non-native,A_NN,A_NN_2017,hand netting,Melilotus officinalis,11:05,11:35,100,40,170,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,A,non-native,A_NN,A_NN_2017,hand netting,Melilotus officinalis,11:05,11:35,100,40,170,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,A,non-native,A_NN,A_NN_2017,hand netting,Melilotus officinalis,11:05,11:35,100,40,170,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,A,non-native,A_NN,A_NN_2017,hand netting,Melilotus officinalis,11:05,11:35,100,40,170,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,A,non-native,A_NN,A_NN_2017,hand netting,Coronilla varia,11:05,11:35,100,40,170,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,A,non-native,A_NN,A_NN_2017,hand netting,Coronilla varia,11:05,11:35,100,40,170,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,A,non-native,A_NN,A_NN_2017,hand netting,Coronilla varia,11:05,11:35,100,40,170,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,A,non-native,A_NN,A_NN_2017,hand netting,Coronilla varia,11:05,11:35,100,40,170,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,A,non-native,A_NN,A_NN_2017,hand netting,Coronilla varia,11:05,11:35,100,40,170,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,B,non-native,B_NN,B_NN_2017,hand netting,Melilotus officinalis,16:05,16:35,100,25,170,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,B,non-native,B_NN,B_NN_2017,hand netting,Melilotus officinalis,16:05,16:35,100,25,170,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,B,non-native,B_NN,B_NN_2017,hand netting,Melilotus officinalis,16:05,16:35,100,25,170,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,B,non-native,B_NN,B_NN_2017,hand netting,Melilotus officinalis,16:05,16:35,100,25,170,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,B,non-native,B_NN,B_NN_2017,hand netting,Melilotus officinalis,16:05,16:35,100,25,170,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,B,non-native,B_NN,B_NN_2017,hand netting,Melilotus officinalis,16:05,16:35,100,25,170,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,B,non-native,B_NN,B_NN_2017,hand netting,Melilotus officinalis,16:05,16:35,100,25,170,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,B,non-native,B_NN,B_NN_2017,hand netting,Melilotus officinalis,16:05,16:35,100,25,170,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,B,non-native,B_NN,B_NN_2017,hand netting,Melilotus officinalis,16:05,16:35,100,25,170,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,B,non-native,B_NN,B_NN_2017,hand netting,Melilotus officinalis,16:05,16:35,100,25,170,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,B,non-native,B_NN,B_NN_2017,hand netting,Melilotus officinalis,16:05,16:35,100,25,170,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,B,non-native,B_NN,B_NN_2017,hand netting,Melilotus officinalis,16:05,16:35,100,25,170,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,B,non-native,B_NN,B_NN_2017,hand netting,Melilotus officinalis,16:05,16:35,100,25,170,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,B,non-native,B_NN,B_NN_2017,hand netting,Melilotus officinalis,16:05,16:35,100,25,170,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,B,non-native,B_NN,B_NN_2017,hand netting,Melilotus officinalis,16:05,16:35,100,25,170,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,B,non-native,B_NN,B_NN_2017,hand netting,Melilotus officinalis,16:05,16:35,100,25,170,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,B,non-native,B_NN,B_NN_2017,hand netting,Melilotus officinalis,16:05,16:35,100,25,170,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,B,non-native,B_NN,B_NN_2017,hand netting,Melilotus officinalis,16:05,16:35,100,25,170,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,B,non-native,B_NN,B_NN_2017,hand netting,Melilotus officinalis,16:05,16:35,100,25,170,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,B,non-native,B_NN,B_NN_2017,hand netting,Melilotus officinalis,16:05,16:35,100,25,170,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,B,non-native,B_NN,B_NN_2017,hand netting,Melilotus officinalis,16:05,16:35,100,25,170,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,B,non-native,B_NN,B_NN_2017,hand netting,Melilotus officinalis,16:05,16:35,100,25,170,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,B,non-native,B_NN,B_NN_2017,hand netting,Melilotus officinalis,16:05,16:35,100,25,170,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,B,non-native,B_NN,B_NN_2017,hand netting,Melilotus officinalis,16:05,16:35,100,25,170,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,B,non-native,B_NN,B_NN_2017,hand netting,Melilotus officinalis,16:05,16:35,100,25,170,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,B,non-native,B_NN,B_NN_2017,hand netting,Melilotus officinalis,16:05,16:35,100,25,170,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,B,non-native,B_NN,B_NN_2017,hand netting,Melilotus officinalis,16:05,16:35,100,25,170,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,B,non-native,B_NN,B_NN_2017,hand netting,Melilotus officinalis,16:05,16:35,100,25,170,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,B,non-native,B_NN,B_NN_2017,hand netting,Melilotus officinalis,16:05,16:35,100,25,170,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,B,non-native,B_NN,B_NN_2017,hand netting,Melilotus officinalis,16:05,16:35,100,25,170,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,B,non-native,B_NN,B_NN_2017,hand netting,Melilotus officinalis,16:05,16:35,100,25,170,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,B,non-native,B_NN,B_NN_2017,hand netting,Melilotus officinalis,16:05,16:35,100,25,170,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,B,non-native,B_NN,B_NN_2017,hand netting,Melilotus officinalis,16:05,16:35,100,25,170,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,B,non-native,B_NN,B_NN_2017,hand netting,Melilotus officinalis,16:05,16:35,100,25,170,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,B,non-native,B_NN,B_NN_2017,hand netting,Melilotus officinalis,16:05,16:35,100,25,170,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,B,non-native,B_NN,B_NN_2017,hand netting,Melilotus officinalis,16:05,16:35,100,25,170,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,B,non-native,B_NN,B_NN_2017,hand netting,Melilotus officinalis,16:05,16:35,100,25,170,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,B,non-native,B_NN,B_NN_2017,hand netting,Melilotus officinalis,16:05,16:35,100,25,170,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,B,non-native,B_NN,B_NN_2017,hand netting,Melilotus officinalis,16:05,16:35,100,25,170,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,B,non-native,B_NN,B_NN_2017,hand netting,Melilotus officinalis,16:05,16:35,100,25,170,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,B,non-native,B_NN,B_NN_2017,hand netting,Melilotus officinalis,16:05,16:35,100,25,170,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,B,non-native,B_NN,B_NN_2017,hand netting,Melilotus officinalis,16:05,16:35,100,25,170,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
,6/13/2017,2017,early.season,B,non-native,B_NN,B_NN_2017,hand netting,Melilotus officinalis,16:05,16:35,100,25,170,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Apis mellifera,NA,0,0,,0,hive,,1,
